,Date/Time,Mean Temp (Â°C),Total Rain (mm),Total Snow (cm),Spd of Max Gust (km/h)
0,2017-01-01,-0.4,0.0,0.0,50
1,2017-01-02,0.4,0.0,0.0,35
2,2017-01-03,3.1,15.8,0.0,<31
3,2017-01-04,-2.5,0.2,0.0,80
4,2017-01-05,-9.2,0.0,0.0,56
5,2017-01-06,-10.4,0.0,0.0,43
6,2017-01-07,-10.9,0.0,0.0,41
7,2017-01-08,-11.2,0.0,0.0,50
8,2017-01-09,-6.1,0.0,0.0,57
9,2017-01-10,2.4,11.2,7.2,74
10,2017-01-11,4.1,6.2,0.0,102
11,2017-01-12,3.3,10.2,0.0,46
12,2017-01-13,-5.2,0.0,0.0,56
13,2017-01-14,-6.2,0.0,0.0,<31
14,2017-01-15,-3.7,0.0,0.0,<31
15,2017-01-16,-1.9,0.0,0.0,32
16,2017-01-17,0.7,12.2,0.0,44
17,2017-01-18,2.0,0.4,0.0,33
18,2017-01-19,1.9,0.0,0.0,<31
19,2017-01-20,2.2,0.2,0.0,<31
20,2017-01-21,4.2,0.0,0.0,<31
21,2017-01-22,3.6,0.0,0.0,39
22,2017-01-23,2.2,0.0,0.0,41
23,2017-01-24,0.4,0.0,0.0,37
24,2017-01-25,2.2,1.0,0.0,<31
25,2017-01-26,2.1,1.8,0.0,56
26,2017-01-27,0.1,0.0,0.0,56
27,2017-01-28,-1.7,0.0,0.6,44
28,2017-01-29,-4.5,0.0,0.0,50
29,2017-01-30,-7.8,0.0,0.0,33
30,2017-01-31,-4.1,0.0,2.4,35
31,2017-02-01,-1.2,0.0,0.4,48
32,2017-02-02,-5.0,0.0,0.0,63
33,2017-02-03,-7.1,0.0,0.0,54
34,2017-02-04,-5.7,0.0,0.0,44
35,2017-02-05,-1.5,0.0,0.8,56
36,2017-02-06,-2.2,0.0,0.0,<31
37,2017-02-07,1.4,15.4,0.0,52
38,2017-02-08,-2.1,0.0,0.0,69
39,2017-02-09,-8.2,0.0,0.0,50
40,2017-02-10,-5.0,0.0,3.8,52
41,2017-02-11,-0.1,0.0,0.0,32
42,2017-02-12,-1.5,0.0,15.6,78
43,2017-02-13,-3.8,0.0,0.0,72
44,2017-02-14,-1.5,0.0,0.0,43
45,2017-02-15,-2.2,0.0,0.0,63
46,2017-02-16,-6.5,0.0,0.0,44
47,2017-02-17,-3.2,0.0,0.0,<31
48,2017-02-18,4.2,0.0,0.0,65
49,2017-02-19,6.6,0.0,0.0,46
50,2017-02-20,2.3,0.0,0.0,35
51,2017-02-21,3.1,1.4,0.0,37
52,2017-02-22,5.6,0.0,0.0,<31
53,2017-02-23,10.9,0.0,0.0,57
54,2017-02-24,4.2,6.8,0.0,37
55,2017-02-25,2.5,11.6,0.2,69
56,2017-02-26,-0.7,0.0,0.0,44
57,2017-02-27,4.9,0.0,0.0,41
58,2017-02-28,5.4,3.2,0.0,<31
59,2017-03-01,5.0,19.8,0.0,82
60,2017-03-02,-4.9,0.0,0.0,72
61,2017-03-03,-7.5,0.0,0.2,72
62,2017-03-04,-9.6,0.0,0.0,46
63,2017-03-05,-7.1,0.0,0.0,43
64,2017-03-06,2.2,0.4,0.0,<31
65,2017-03-07,9.2,,,<31
66,2017-03-08,5.4,0.0,0.0,89
67,2017-03-09,0.4,0.0,0.0,69
68,2017-03-10,-5.8,0.0,0.0,82
69,2017-03-11,-9.6,0.0,0.0,74
70,2017-03-12,-8.9,0.0,0.0,46
71,2017-03-13,-8.8,0.0,1.8,35
72,2017-03-14,-9.7,0.0,1.4,70
73,2017-03-15,-6.2,0.0,1.2,78
74,2017-03-16,-2.7,0.0,0.0,56
75,2017-03-17,-0.8,0.0,0.0,33
76,2017-03-18,1.1,0.0,0.4,33
77,2017-03-19,3.3,0.0,0.0,<31
78,2017-03-20,2.7,0.0,0.0,32
79,2017-03-21,3.9,0.0,0.0,69
80,2017-03-22,-5.3,0.0,0.0,59
81,2017-03-23,-3.0,0.0,0.0,32
82,2017-03-24,8.0,7.6,0.0,46
83,2017-03-25,2.5,7.8,0.0,43
84,2017-03-26,3.2,3.0,0.0,46
85,2017-03-27,11.1,2.2,0.0,39
86,2017-03-28,5.9,0.0,0.0,41
87,2017-03-29,5.5,0.0,0.0,41
88,2017-03-30,1.9,6.2,1.8,63
89,2017-03-31,2.6,10.0,0.0,54
90,2017-04-01,6.2,0.0,0.0,43
91,2017-04-02,8.8,0.0,0.0,54
92,2017-04-03,9.0,6.0,0.0,57
93,2017-04-04,8.3,11.8,0.0,63
94,2017-04-05,7.0,0.2,0.0,54
95,2017-04-06,4.1,27.8,0.4,57
96,2017-04-07,2.4,0.0,1.6,78
97,2017-04-08,6.5,0.0,0.0,46
98,2017-04-09,12.2,0.0,0.0,37
99,2017-04-10,16.7,4.0,0.0,85
100,2017-04-11,14.2,1.8,0.0,59
101,2017-04-12,4.7,0.0,0.0,59
102,2017-04-13,7.6,0.0,0.0,32
103,2017-04-14,9.1,0.0,0.0,<31
104,2017-04-15,11.8,5.6,0.0,33
105,2017-04-16,16.3,2.6,0.0,78
106,2017-04-17,6.5,0.0,0.0,44
107,2017-04-18,4.7,0.0,0.0,33
108,2017-04-19,14.0,0.6,0.0,48
109,2017-04-20,6.5,25.0,0.0,52
110,2017-04-21,9.1,0.0,0.0,54
111,2017-04-22,8.8,0.0,0.0,50
112,2017-04-23,11.3,0.0,0.0,43
113,2017-04-24,9.2,0.0,0.0,39
114,2017-04-25,8.3,4.0,0.0,43
115,2017-04-26,12.4,0.0,0.0,<31
116,2017-04-27,17.2,5.4,0.0,56
117,2017-04-28,13.5,0.0,0.0,46
118,2017-04-29,10.4,0.0,0.0,54
119,2017-04-30,5.7,14.0,0.0,50
120,2017-05-01,10.1,19.2,0.0,43
121,2017-05-02,8.6,1.2,0.0,74
122,2017-05-03,9.5,0.0,0.0,54
123,2017-05-04,7.5,20.2,0.0,46
124,2017-05-05,7.9,22.2,0.0,52
125,2017-05-06,6.1,1.2,0.0,57
126,2017-05-07,7.0,0.4,0.0,59
127,2017-05-08,6.8,0.0,0.0,61
128,2017-05-09,6.7,0.0,0.0,33
129,2017-05-10,7.7,0.0,0.0,<31
130,2017-05-11,10.4,0.0,0.0,39
131,2017-05-12,10.4,0.0,0.0,<31
132,2017-05-13,12.3,1.0,0.0,<31
133,2017-05-14,11.9,1.4,0.0,67
134,2017-05-15,13.1,0.0,0.0,50
135,2017-05-16,12.0,0.8,0.0,<31
136,2017-05-17,19.6,0.0,0.0,69
137,2017-05-18,23.4,2.0,0.0,76
138,2017-05-19,12.9,0.0,0.0,46
139,2017-05-20,11.7,0.0,0.0,50
140,2017-05-21,11.8,11.8,0.0,43
141,2017-05-22,13.8,0.0,0.0,46
142,2017-05-23,16.0,0.4,0.0,35
143,2017-05-24,18.1,0.8,0.0,41
144,2017-05-25,13.2,44.6,0.0,56
145,2017-05-26,15.2,3.8,0.0,32
146,2017-05-27,15.5,0.0,0.0,<31
147,2017-05-28,16.0,0.0,0.0,33
148,2017-05-29,19.9,1.4,0.0,50
149,2017-05-30,17.8,10.2,0.0,78
150,2017-05-31,17.1,0.0,0.0,57
151,2017-06-01,13.6,0.0,0.0,54
152,2017-06-02,14.9,0.0,0.0,48
153,2017-06-03,16.3,0.0,0.0,32
154,2017-06-04,16.4,6.4,0.0,<31
155,2017-06-05,14.5,0.2,0.0,41
156,2017-06-06,13.7,3.2,0.0,48
157,2017-06-07,14.5,0.0,0.0,<31
158,2017-06-08,17.3,0.0,0.0,<31
159,2017-06-09,20.7,0.0,0.0,43
160,2017-06-10,22.6,0.0,0.0,46
161,2017-06-11,26.9,0.0,0.0,48
162,2017-06-12,26.6,0.0,0.0,50
163,2017-06-13,21.8,1.0,0.0,59
164,2017-06-14,19.5,0.0,0.0,43
165,2017-06-15,18.3,0.0,0.0,<31
166,2017-06-16,23.6,8.0,0.0,52
167,2017-06-17,23.6,7.0,0.0,37
168,2017-06-18,24.4,1.8,0.0,67
169,2017-06-19,21.7,0.4,0.0,35
170,2017-06-20,18.5,4.2,0.0,56
171,2017-06-21,17.8,0.0,0.0,39
172,2017-06-22,19.2,4.2,0.0,39
173,2017-06-23,21.4,36.2,0.0,43
174,2017-06-24,19.5,0.0,0.0,61
175,2017-06-25,17.7,1.4,0.0,67
176,2017-06-26,16.6,2.2,0.0,48
177,2017-06-27,16.0,3.6,0.0,57
178,2017-06-28,18.4,0.6,0.0,43
179,2017-06-29,21.3,4.2,0.0,54
180,2017-06-30,24.2,12.6,0.0,41
181,2017-07-01,21.0,1.0,0.0,37
182,2017-07-02,20.6,1.2,0.0,54
183,2017-07-03,20.2,0.0,0.0,32
184,2017-07-04,20.3,0.0,0.0,<31
185,2017-07-05,20.5,0.0,0.0,<31
186,2017-07-06,23.2,0.0,0.0,39
187,2017-07-07,24.7,0.0,0.0,39
188,2017-07-08,19.9,0.0,0.0,52
189,2017-07-09,21.5,0.2,0.0,50
190,2017-07-10,21.8,0.0,0.0,39
191,2017-07-11,23.2,0.0,0.0,32
192,2017-07-12,23.1,0.6,0.0,<31
193,2017-07-13,18.8,2.2,0.0,33
194,2017-07-14,22.6,0.6,0.0,50
195,2017-07-15,22.9,0.0,0.0,37
196,2017-07-16,22.2,0.0,0.0,44
197,2017-07-17,22.6,0.0,0.0,<31
198,2017-07-18,22.8,0.0,0.0,33
199,2017-07-19,25.3,0.0,0.0,43
200,2017-07-20,20.3,19.4,0.0,39
201,2017-07-21,24.3,0.0,0.0,41
202,2017-07-22,22.1,2.4,0.0,<31
203,2017-07-23,22.3,0.0,0.0,37
204,2017-07-24,19.1,0.0,0.0,43
205,2017-07-25,19.2,0.0,0.0,33
206,2017-07-26,18.3,2.6,0.0,<31
207,2017-07-27,22.5,5.4,0.0,33
208,2017-07-28,19.3,0.0,0.0,41
209,2017-07-29,21.4,0.0,0.0,41
210,2017-07-30,24.3,0.0,0.0,41
211,2017-07-31,24.2,2.0,0.0,56
212,2017-08-01,23.4,13.4,0.0,59
213,2017-08-02,24.3,0.2,0.0,48
214,2017-08-03,22.9,0.4,0.0,<31
215,2017-08-04,21.0,29.6,0.0,43
216,2017-08-05,17.2,0.2,0.0,61
217,2017-08-06,18.9,0.0,0.0,39
218,2017-08-07,18.1,0.4,0.0,41
219,2017-08-08,19.7,0.0,0.0,35
220,2017-08-09,22.5,0.0,0.0,43
221,2017-08-10,22.3,0.0,0.0,33
222,2017-08-11,21.1,2.2,0.0,41
223,2017-08-12,21.1,0.4,0.0,41
224,2017-08-13,20.0,0.0,0.0,<31
225,2017-08-14,21.4,0.0,0.0,<31
226,2017-08-15,21.9,1.4,0.0,41
227,2017-08-16,20.1,0.0,0.0,<31
228,2017-08-17,20.3,14.6,0.0,32
229,2017-08-18,23.4,0.0,0.0,48
230,2017-08-19,20.5,0.0,0.0,46
231,2017-08-20,22.1,0.0,0.0,37
232,2017-08-21,24.3,0.0,0.0,<31
233,2017-08-22,20.3,8.0,0.0,69
234,2017-08-23,17.5,0.0,0.0,52
235,2017-08-24,15.6,0.0,0.0,35
236,2017-08-25,16.4,0.0,0.0,<31
237,2017-08-26,16.4,0.0,0.0,<31
238,2017-08-27,16.8,0.0,0.0,39
239,2017-08-28,19.4,0.0,0.0,33
240,2017-08-29,19.2,0.0,0.0,<31
241,2017-08-30,19.0,0.2,0.0,<31
242,2017-08-31,14.5,3.8,0.0,50
243,2017-09-01,12.7,0.0,0.0,<31
244,2017-09-02,13.7,0.0,0.0,41
245,2017-09-03,17.9,8.8,0.0,50
246,2017-09-04,20.3,8.6,0.0,67
247,2017-09-05,17.1,4.6,0.0,48
248,2017-09-06,16.0,0.0,0.0,<31
249,2017-09-07,15.0,4.2,0.0,50
250,2017-09-08,14.0,0.0,0.0,41
251,2017-09-09,12.8,0.0,0.0,32
252,2017-09-10,13.7,0.0,0.0,<31
253,2017-09-11,15.5,0.0,0.0,<31
254,2017-09-12,17.1,0.0,0.0,<31
255,2017-09-13,18.2,0.0,0.0,<31
256,2017-09-14,21.5,0.0,0.0,32
257,2017-09-15,21.7,0.0,0.0,<31
258,2017-09-16,21.2,0.0,0.0,<31
259,2017-09-17,21.1,0.0,0.0,<31
260,2017-09-18,21.8,0.0,0.0,<31
261,2017-09-19,23.0,0.0,0.0,35
262,2017-09-20,21.9,0.0,0.0,<31
263,2017-09-21,21.6,0.0,0.0,<31
264,2017-09-22,21.9,0.0,0.0,<31
265,2017-09-23,25.4,0.0,0.0,<31
266,2017-09-24,26.5,0.0,0.0,<31
267,2017-09-25,25.8,0.0,0.0,<31
268,2017-09-26,25.6,0.0,0.0,32
269,2017-09-27,22.0,0.0,0.0,50
270,2017-09-28,13.6,0.0,0.0,43
271,2017-09-29,13.3,3.6,0.0,69
272,2017-09-30,10.5,0.0,0.0,41
273,2017-10-01,10.9,0.0,0.0,<31
274,2017-10-02,13.5,0.0,0.0,<31
275,2017-10-03,16.0,0.0,0.0,<31
276,2017-10-04,19.0,3.6,0.0,57
277,2017-10-05,15.9,0.0,0.0,46
278,2017-10-06,17.3,1.4,0.0,<31
279,2017-10-07,22.2,4.8,0.0,50
280,2017-10-08,20.9,0.6,0.0,61
281,2017-10-09,18.0,11.8,0.0,<31
282,2017-10-10,17.1,0.0,0.0,39
283,2017-10-11,10.5,2.8,0.0,41
284,2017-10-12,11.5,0.0,0.0,46
285,2017-10-13,15.5,0.4,0.0,<31
286,2017-10-14,15.5,8.8,0.0,<31
287,2017-10-15,16.0,7.8,0.0,102
288,2017-10-16,6.6,0.0,0.0,35
289,2017-10-17,11.1,0.0,0.0,54
290,2017-10-18,16.0,0.0,0.0,43
291,2017-10-19,14.1,0.0,0.0,52
292,2017-10-20,14.7,0.0,0.0,32
293,2017-10-21,15.4,0.0,0.0,<31
294,2017-10-22,15.6,,,
295,2017-10-23,16.9,9.2,0.0,46
296,2017-10-24,12.7,1.0,0.0,59
297,2017-10-25,7.3,0.0,0.0,39
298,2017-10-26,6.9,0.0,0.0,35
299,2017-10-27,8.8,0.0,0.0,39
300,2017-10-28,7.4,5.4,0.0,35
301,2017-10-29,6.3,0.0,0.0,50
302,2017-10-30,6.9,0.0,0.0,63
303,2017-10-31,5.6,0.2,0.0,69
304,2017-11-01,5.5,1.6,0.0,<31
305,2017-11-02,10.9,11.0,0.0,39
306,2017-11-03,6.8,2.0,0.0,52
307,2017-11-04,3.9,1.6,0.0,48
308,2017-11-05,10.9,14.8,0.0,57
309,2017-11-06,7.7,0.0,0.0,46
310,2017-11-07,3.6,0.0,0.0,32
311,2017-11-08,,0.0,0.0,37
312,2017-11-09,2.1,0.6,0.0,74
313,2017-11-10,-6.8,0.0,0.0,59
314,2017-11-11,-3.5,0.0,0.0,33
315,2017-11-12,2.7,1.0,0.0,<31
316,2017-11-13,3.4,0.6,0.0,<31
317,2017-11-14,4.8,0.0,0.0,<31
318,2017-11-15,5.1,2.4,0.0,39
319,2017-11-16,3.8,0.6,0.0,61
320,2017-11-17,0.4,0.0,0.0,43
321,2017-11-18,4.9,19.0,0.0,57
322,2017-11-19,0.9,0.8,1.2,61
323,2017-11-20,2.8,0.0,0.0,43
324,2017-11-21,7.2,0.0,0.0,63
325,2017-11-22,-0.3,0.0,0.0,46
326,2017-11-23,1.1,0.0,0.0,43
327,2017-11-24,5.8,0.0,0.0,54
328,2017-11-25,5.5,1.0,0.0,56
329,2017-11-26,1.7,0.0,0.0,52
330,2017-11-27,1.6,0.0,0.0,50
331,2017-11-28,8.9,0.0,0.0,63
332,2017-11-29,4.7,0.0,0.0,57
333,2017-11-30,1.7,1.6,0.0,48
334,2017-12-01,4.7,0.0,0.0,<31
335,2017-12-02,3.0,0.0,0.0,<31
336,2017-12-03,3.2,0.0,0.0,<31
337,2017-12-04,3.3,3.8,0.0,37
338,2017-12-05,5.4,3.8,0.0,67
339,2017-12-06,0.5,0.0,0.0,67
340,2017-12-07,-1.6,0.0,0.0,56
341,2017-12-08,-1.2,0.0,0.0,57
342,2017-12-09,-1.6,0.0,0.0,<31
343,2017-12-10,-2.8,0.0,0.4,50
344,2017-12-11,-5.0,0.0,5.6,<31
345,2017-12-12,-7.2,0.0,5.6,57
346,2017-12-13,-10.1,0.0,1.4,43
347,2017-12-14,-11.1,0.0,0.0,46
348,2017-12-15,-8.0,0.0,0.2,50
349,2017-12-16,-7.2,0.0,0.2,35
350,2017-12-17,-10.0,0.0,0.0,<31
351,2017-12-18,-1.7,1.4,0.4,<31
352,2017-12-19,4.1,0.0,0.0,69
353,2017-12-20,-0.9,0.0,0.0,59
354,2017-12-21,-3.8,0.0,4.0,<31
355,2017-12-22,-4.7,0.0,3.0,37
356,2017-12-23,-2.1,0.0,3.6,33
357,2017-12-24,-5.9,0.0,8.8,33
358,2017-12-25,-8.2,0.0,1.0,76
359,2017-12-26,-14.4,0.0,0.0,52
360,2017-12-27,-15.5,0.0,0.0,33
361,2017-12-28,-17.5,0.0,0.0,<31
362,2017-12-29,-12.3,0.0,4.5,<31
363,2017-12-30,-13.3,0.0,0.4,48
364,2017-12-31,-18.6,0.0,0.0,32
365,2018-01-01,-15.0,0.0,0.0,54
366,2018-01-02,-10.5,0.0,1.0,59
367,2018-01-03,-9.9,0.0,0.0,44
368,2018-01-04,-14.7,0.0,0.0,65
369,2018-01-05,-19.0,0.0,0.0,50
370,2018-01-06,-20.0,0.0,0.0,32
371,2018-01-07,-11.5,0.2,0.2,52
372,2018-01-08,-0.2,0.6,4.0,50
373,2018-01-09,-1.0,0.0,0.0,39
374,2018-01-10,0.9,2.6,0.0,<31
375,2018-01-11,8.6,7.0,0.0,37
376,2018-01-12,-0.2,10.2,3.4,67
377,2018-01-13,-14.3,0.0,0.0,61
378,2018-01-14,-11.9,0.0,0.0,35
379,2018-01-15,-7.8,0.0,4.4,56
380,2018-01-16,-6.7,0.0,1.6,<31
381,2018-01-17,-10.0,0.0,0.4,48
382,2018-01-18,-6.6,0.0,0.0,37
383,2018-01-19,-2.2,0.0,0.0,54
384,2018-01-20,3.0,0.0,0.0,41
385,2018-01-21,1.1,1.0,0.0,30
386,2018-01-22,1.5,14.4,0.0,41
387,2018-01-23,1.0,3.4,0.0,69
388,2018-01-24,-7.9,0.0,0.0,56
389,2018-01-25,-6.9,0.0,0.0,<31
390,2018-01-26,1.6,0.0,0.0,32
391,2018-01-27,5.0,1.6,0.0,59
392,2018-01-28,1.1,0.0,0.0,33
393,2018-01-29,-4.3,0.0,5.2,39
394,2018-01-30,-11.0,0.0,0.4,52
395,2018-01-31,-6.5,0.0,0.8,43
396,2018-02-01,-2.9,0.0,0.0,59
397,2018-02-02,-12.6,0.0,0.0,52
398,2018-02-03,-6.6,0.0,1.8,43
399,2018-02-04,-3.8,0.2,5.2,69
400,2018-02-05,-11.0,0.0,0.0,52
401,2018-02-06,-8.1,0.0,0.2,41
402,2018-02-07,-9.0,0.0,7.4,43
403,2018-02-08,-9.9,0.0,0.0,52
404,2018-02-09,-8.1,0.0,6.8,<31
405,2018-02-10,-5.6,0.0,6.4,<31
406,2018-02-11,-4.3,0.0,1.0,50
407,2018-02-12,-7.6,0.0,0.0,41
408,2018-02-13,-8.2,0.0,0.0,<31
409,2018-02-14,0.5,0.0,0.0,37
410,2018-02-15,5.3,0.0,0.0,43
411,2018-02-16,-2.0,0.0,0.0,61
412,2018-02-17,-4.1,0.0,0.0,33
413,2018-02-18,0.4,0.0,0.0,39
414,2018-02-19,0.7,13.4,0.0,<31
415,2018-02-20,9.7,7.6,0.0,52
416,2018-02-21,6.2,8.0,0.0,50
417,2018-02-22,-0.6,0.0,0.0,33
418,2018-02-23,2.7,3.0,0.0,46
419,2018-02-24,2.9,0.0,0.0,54
420,2018-02-25,6.5,4.8,0.0,69
421,2018-02-26,3.3,0.0,0.0,46
422,2018-02-27,6.2,0.0,0.0,63
423,2018-02-28,9.0,0.0,0.0,46
424,2018-03-01,1.8,0.2,0.6,69
425,2018-03-02,1.0,0.0,0.4,65
426,2018-03-03,0.0,0.0,0.0,54
427,2018-03-04,-1.2,0.0,0.0,46
428,2018-03-05,-0.9,0.0,0.0,37
429,2018-03-06,-0.2,0.0,0.0,48
430,2018-03-07,0.6,0.0,0.2,43
431,2018-03-08,-2.0,0.0,0.0,43
432,2018-03-09,0.3,0.0,0.4,52
433,2018-03-10,-0.9,0.0,0.0,39
434,2018-03-11,-0.8,0.0,0.0,32
435,2018-03-12,-1.9,0.0,5.8,<31
436,2018-03-13,-1.4,0.0,0.0,46
437,2018-03-14,-1.9,0.0,0.0,59
438,2018-03-15,-0.3,0.0,1.4,50
439,2018-03-16,-3.8,0.0,0.0,56
440,2018-03-17,0.0,0.0,0.0,48
441,2018-03-18,2.1,0.0,0.0,63
442,2018-03-19,-3.7,0.0,0.0,30
443,2018-03-20,-2.2,0.0,0.0,37
444,2018-03-21,0.1,0.0,0.0,41
445,2018-03-22,0.6,0.0,0.0,48
446,2018-03-23,-0.1,0.0,0.0,48
447,2018-03-24,-1.4,0.0,0.0,48
448,2018-03-25,-2.3,0.0,0.0,35
449,2018-03-26,3.4,0.0,0.0,44
450,2018-03-27,4.8,4.4,0.0,32
451,2018-03-28,5.1,0.0,0.0,33
452,2018-03-29,3.7,17.2,0.0,37
453,2018-03-30,1.6,0.2,0.0,54
454,2018-03-31,3.9,4.8,0.0,72
455,2018-04-01,-0.1,0.0,0.0,74
